File,Floor Area,Height,Volume,Number of Floors,External Wall Area,Ground Floor Area,Roof Area,Window Area,Total Heat Capacity,u-Value (Wall),u-Value (Ground Floor),u-Value (Roof),u-Value (Internal Floor),u-Value (Internal Wall),u-Value (Windows),g-Value (Windows),Heat Capacity (Floor Slabs),Infiltration,Permeability,Internal Mass,WWR (North),WWR (East),WWR (West),WWR (South),Building:Start Time,Building:Operating Hours,Building:Light Heat Gain,Building:Equipment Heat Gain,Building:Occupancy,Building:Heating Setpoint,Building:Cooling Setpoint,Boiler Efficiency,Heating COP,Cooling COP,Heating Load,Cooling Load,Lights Load,Thermal Energy,Operational Energy,EUI
Shape1_83,2148.36,3,8039.565938,3,1051.35877,300,537.09,357.5747845,2421579405,0.23828125,0.2,0.2,0.4921875,0.5328125,0.72109375,0.30703125,985.9375,0.286,7.5,110.15625,0.3,0.3,0.3,0.3,7.015625,11,8.84375,11.34375,22.6875,20,25,0.96828125,3.203125,3.171875,3.121062949,2539.532668,6892.845369,82787.47061,143168.796,66.64097081
Shape1_82,1588.47,3,5150.116254,3,610.0432529,300,529.49,305.4690306,1632694233,0.18828125,0.2,0.2,0.5921875,0.4328125,0.87109375,0.45703125,885.9375,0.381,7.5,80.15625,0.3,0.3,0.3,0.3,8.015625,10,6.84375,13.34375,18.6875,20,25,0.93828125,4.203125,4.171875,3.339420021,2398.986043,3607.469353,66684.15579,98285.58732,61.87437429
Shape1_57,2884.4,3,11041.84375,3,1050.945968,300,721.1,597.0619187,2810642390,0.2203125,0.2,0.2,0.590625,0.459375,0.7140625,0.5015625,828.125,0.276,7.5,117.1875,0.3,0.3,0.3,0.3,7.34375,11.33333333,8.0625,10.3125,17.375,20,25,0.9415625,3.34375,3.03125,3.00090529,5355.543927,7938.702604,121215.4294,190758.4642,66.13453898
Shape1_30,727.83,3,2524.660313,3,467.6471005,300,242.61,195.7513435,864722259.6,0.234375,0.2,0.2,0.41875,0.50625,0.953125,0.440625,943.75,0.38,7.5,69.375,0.3,0.3,0.3,0.3,8.5625,11.16666667,6.375,12.375,20.25,20,25,0.974375,3.9375,3.5625,4.815424435,1061.609496,1562.859769,41039.7865,54730.43807,75.19673286
Shape1_16,2088.45,3,7635.895313,3,1018.122949,300,417.69,476.3694326,2161812827,0.203125,0.2,0.2,0.43125,0.41875,0.821875,0.496875,931.25,0.263,7.5,80.625,0.3,0.3,0.3,0.3,8.1875,11.16666667,6.625,10.625,22.75,20,25,0.963125,4.3125,3.6875,2.81228505,4064.666673,4877.10985,76452.09356,119175.5758,57.06412691
Shape1_0,288,3,864,3,259.2,300,144,28.8,374512320,0.15,0.2,0.2,0.4,0.4,0.7,0.3,800,0.45,7.5,60,0.3,0.3,0.3,0.3,7,10,6,10,16,20,25,0.92,2.5,2.5,5.244518045,129.2076527,594.8850683,19184.71652,24395.90972,84.70801987
Shape1_49,1749.56,3,6369.491875,3,1039.335717,300,437.39,200.2969199,1972098467,0.2265625,0.2,0.2,0.528125,0.596875,0.7328125,0.4078125,965.625,0.325,7.5,68.4375,0.3,0.3,0.3,0.3,8.71875,11.66666667,8.3125,12.0625,16.875,20,25,0.9453125,4.21875,3.40625,3.506325648,1889.209587,5140.555279,78208.77857,123240.0428,70.44059238
Shape1_48,854.52,3,2683.726875,3,341.977265,300,427.26,192.7141521,965636976.7,0.1765625,0.2,0.2,0.428125,0.496875,0.8828125,0.5578125,865.625,0.382,7.5,98.4375,0.3,0.3,0.3,0.3,7.71875,12.66666667,6.3125,10.0625,20.875,20,25,0.9753125,3.21875,4.40625,3.876735753,1467.771859,1925.466963,39670.41877,56537.50937,66.16288603
Shape1_31,2441.96,3,9691.52875,3,1119.708312,300,610.49,463.8228399,2477695466,0.184375,0.2,0.2,0.51875,0.40625,0.803125,0.590625,843.75,0.316,7.5,99.375,0.3,0.3,0.3,0.3,7.5625,12.16666667,8.375,10.375,16.25,20,25,0.944375,2.9375,2.5625,3.263679134,4703.947725,7578.145705,116665.6829,183050.2392,74.96037578
Shape1_17,2599.71,3,8205.334688,3,871.0510036,300,866.57,243.894281,2592947679,0.153125,0.2,0.2,0.53125,0.51875,0.971875,0.346875,831.25,0.331,7.5,110.625,0.3,0.3,0.3,0.3,7.1875,10.16666667,8.625,12.625,18.75,20,25,0.933125,3.3125,2.6875,2.700531816,3021.048676,7990.032513,96341.70993,166334.3947,63.98190365
Shape1_3,1950.75,3,7315.3125,3,803.2500719,300,650.25,344.2500308,2104337940,0.225,0.2,0.2,0.45,0.45,0.775,0.525,950,0.342,7.5,75,0.3,0.3,0.3,0.3,8.5,12.5,7,13,18,20,25,0.965,3,4,3.32233269,3537.896499,5088.669187,83838.94612,128415.6882,65.82888028
Shape1_91,2007.44,3,7637.681875,3,938.1377676,300,501.86,425.8426255,1945093735,0.20703125,0.2,0.2,0.4296875,0.4203125,0.70234375,0.58828125,823.4375,0.322,7.5,61.40625,0.3,0.3,0.3,0.3,8.890625,12,8.59375,13.09375,23.1875,20,25,0.97953125,4.328125,3.296875,2.559985298,5388.836704,6604.359831,74834.00041,132688.1925,66.09821092
Shape1_90,359.1,3,1186.714179,3,243.4949344,300,179.55,110.9329988,470267337.7,0.15703125,0.2,0.2,0.5296875,0.5203125,0.85234375,0.43828125,923.4375,0.451,7.5,91.40625,0.3,0.3,0.3,0.3,7.890625,11,6.59375,11.09375,19.1875,20,25,0.94953125,3.328125,4.296875,5.35228451,519.700435,754.7890118,22455.93267,29067.88442,80.9464896
Shape1_51,1145.1,3,4455.156596,3,691.0528547,300,381.7,302.5160023,1366881463,0.2015625,0.2,0.2,0.478125,0.446875,0.9578125,0.3328125,915.625,0.393,7.5,113.4375,0.3,0.3,0.3,0.3,8.21875,11.16666667,7.3125,13.0625,22.875,20,25,0.9303125,2.71875,2.90625,5.201205721,1445.84228,2671.436334,70921.40938,94323.19166,82.37113934
Shape1_50,1810.32,3,6138.11625,3,790.9745781,300,452.58,363.5332729,1757043816,0.1515625,0.2,0.2,0.578125,0.546875,0.8078125,0.4828125,815.625,0.305,7.5,83.4375,0.3,0.3,0.3,0.3,7.21875,12.16666667,9.3125,11.0625,18.875,20,25,0.9603125,3.71875,3.90625,2.34427989,4086.806953,6281.256126,61216.74181,116240.5455,64.20994381
Shape1_33,1210.92,3,3689.519857,3,503.9730523,300,403.64,253.5557886,1284130494,0.1796875,0.2,0.2,0.509375,0.578125,0.8359375,0.5859375,896.875,0.391,7.5,89.0625,0.3,0.3,0.3,0.3,7.53125,11.33333333,8.9375,12.6875,22.125,20,25,0.9696875,2.90625,4.34375,2.782013592,3052.793098,3947.135024,44761.65945,79338.56226,65.51924343
Shape1_18,762,3,2976.5625,3,583.6486873,300,254,163.4216325,992461560.3,0.228125,0.2,0.2,0.58125,0.56875,0.896875,0.571875,981.25,0.352,7.5,95.625,0.3,0.3,0.3,0.3,8.6875,12.33333333,9.625,11.625,16.75,20,25,0.978125,2.8125,4.1875,4.022539702,1738.857489,2620.87559,38506.3581,61465.22827,80.66302923
Shape1_12,812.94,3,2896.09875,3,533.6402854,300,270.98,171.7347795,954542813.8,0.15625,0.2,0.2,0.5875,0.4625,0.83125,0.46875,862.5,0.333,7.5,101.25,0.3,0.3,0.3,0.3,7.125,11.16666667,9.75,13.75,20.5,20,25,0.92375,3.625,3.125,2.773859266,1533.323966,2752.608777,32033.96424,56146.81712,69.06637282
Shape1_67,942.06,3,2907.137496,3,515.9511648,300,314.02,167.9695897,1040997747,0.19140625,0.2,0.2,0.4734375,0.5390625,0.84296875,0.50390625,854.6875,0.367,7.5,93.28125,0.3,0.3,0.3,0.3,8.203125,10.16666667,8.46875,11.96875,16.4375,20,25,0.94765625,3.890625,4.109375,3.457240042,1583.551707,2688.610547,41516.39127,65068.61966,69.0705684
Shape1_66,1306.72,3,4685.81625,3,798.1372152,300,326.68,261.5072642,1468848203,0.24140625,0.2,0.2,0.5734375,0.4390625,0.99296875,0.35390625,954.6875,0.365,7.5,63.28125,0.3,0.3,0.3,0.3,7.203125,11.16666667,6.46875,13.96875,20.4375,20,25,0.97765625,2.890625,3.109375,4.092908614,1919.652664,2950.393109,65427.39092,91272.83455,69.84880813
Shape1_42,659.73,3,2463.678119,3,490.2370548,300,219.91,186.1511945,812073093.2,0.2484375,0.2,0.2,0.521875,0.415625,0.7421875,0.5296875,859.375,0.418,7.5,115.3125,0.3,0.3,0.3,0.3,7.90625,11.66666667,9.6875,13.9375,21.625,20,25,0.9284375,4.03125,2.71875,4.378240547,1461.538109,1923.388577,37548.78567,54397.6696,82.45444288
Shape1_19,2487.52,3,8473.115,3,925.8825602,300,621.88,433.2111057,2385515250,0.178125,0.2,0.2,0.48125,0.46875,0.746875,0.421875,881.25,0.324,7.5,65.625,0.3,0.3,0.3,0.3,7.6875,11.33333333,7.625,13.625,20.75,20,25,0.948125,3.8125,3.1875,2.415581635,4210.737336,6670.610506,84289.3587,142723.9067,57.3759836
Shape1_8,1526.76,3,5248.2375,3,601.9276993,300,508.92,357.134724,1722010125,0.19375,0.2,0.2,0.4625,0.5375,0.71875,0.58125,987.5,0.39,7.5,108.75,0.3,0.3,0.3,0.3,8.875,11.16666667,6.25,12.25,17.5,20,25,0.93125,3.875,2.875,3.835213823,3363.529072,3300.388309,80076.6079,108988.0095,71.38516171
Shape1_64,1539.45,3,5905.232702,3,667.0236554,300,513.15,390.2562875,1683525117,0.21640625,0.2,0.2,0.4234375,0.5890625,0.76796875,0.42890625,904.6875,0.332,7.5,108.28125,0.3,0.3,0.3,0.3,7.703125,12.33333333,9.46875,12.96875,18.4375,20,25,0.96265625,4.390625,2.609375,3.371729835,3212.307614,5129.196777,72852.45762,117784.2214,76.51058585
Shape1_63,973.08,3,3360.166875,3,443.3407812,300,486.54,175.6318976,1172829397,0.2078125,0.2,0.2,0.515625,0.484375,0.9015625,0.4640625,953.125,0.444,7.5,79.6875,0.3,0.3,0.3,0.3,8.09375,12.16666667,8.5625,10.8125,18.375,20,25,0.9340625,3.59375,3.28125,5.131930211,1301.994336,3150.665197,60715.66594,88315.49307,90.75871775
Shape1_39,3016.88,3,11077.60625,3,1227.226625,300,754.22,386.5623563,3159565704,0.1921875,0.2,0.2,0.584375,0.553125,0.9484375,0.5484375,921.875,0.265,7.5,111.5625,0.3,0.3,0.3,0.3,8.78125,10,8.4375,12.1875,21.125,20,25,0.9621875,4.15625,4.09375,2.153665517,5113.061136,8736.493263,86897.10072,163428.7817,54.17145584
Shape1_20,1860.65,3,6105.257813,3,1022.596368,300,372.13,318.6144599,1837921624,0.240625,0.2,0.2,0.50625,0.59375,0.709375,0.534375,806.25,0.361,7.5,73.125,0.3,0.3,0.3,0.3,7.9375,10.66666667,9.125,11.125,19.75,20,25,0.955625,4.0625,4.4375,3.183936861,3275.919076,5941.043108,73958.68667,126002.2243,67.71946594
Shape1_11,680.34,3,2508.75375,3,397.8351663,300,340.17,155.2898616,816094085.1,0.21875,0.2,0.2,0.4125,0.5875,0.79375,0.35625,837.5,0.382,7.5,93.75,0.3,0.3,0.3,0.3,7.375,11.33333333,7.25,11.25,19.5,20,25,0.97625,4.375,4.375,5.215232096,784.6677948,1742.222954,40003.85455,55265.72762,81.2325126
Shape1_85,1296.08,3,4040.127615,3,406.5923679,300,648.04,236.328026,1339828748,0.22578125,0.2,0.2,0.4171875,0.5078125,0.90859375,0.34453125,810.9375,0.467,7.5,87.65625,0.3,0.3,0.3,0.3,8.265625,10.16666667,8.34375,11.84375,21.6875,20,25,0.96078125,3.953125,3.421875,4.635815748,1475.088697,3712.174157,70334.37399,102853.0196,79.35699927
Shape1_84,1059.92,3,3833.929375,3,716.6693234,300,264.98,254.5453893,1256803002,0.17578125,0.2,0.2,0.5171875,0.4078125,0.75859375,0.49453125,910.9375,0.348,7.5,117.65625,0.3,0.3,0.3,0.3,7.265625,11.16666667,6.34375,13.84375,17.6875,20,25,0.93078125,2.953125,4.421875,3.461493484,2135.184026,2286.812595,47321.66125,67354.13959,63.54643708
Shape1_61,1525.65,3,4886.846131,3,817.978934,300,305.13,329.1397628,1614315790,0.2328125,0.2,0.2,0.465625,0.534375,0.8265625,0.5390625,903.125,0.337,7.5,94.6875,0.3,0.3,0.3,0.3,8.59375,12.66666667,7.5625,11.8125,20.375,20,25,0.9490625,3.09375,2.78125,2.801688779,3084.462696,4111.857814,62499.53597,98519.41042,64.57536815
Shape1_35,1715.8,3,5656.778125,3,803.4433204,300,428.95,289.4708104,1760804509,0.1546875,0.2,0.2,0.459375,0.428125,0.9109375,0.5109375,846.875,0.359,7.5,104.0625,0.3,0.3,0.3,0.3,7.03125,11.83333333,7.9375,13.6875,16.125,20,25,0.9546875,4.40625,3.84375,3.161709149,3235.121765,5220.857792,73195.58944,118930.3037,69.31478243
Shape1_21,1237.89,3,4680.771563,3,600.2793992,300,412.63,327.0722371,1381595272,0.190625,0.2,0.2,0.40625,0.49375,0.859375,0.384375,906.25,0.337,7.5,103.125,0.3,0.3,0.3,0.3,8.9375,11.66666667,7.125,13.125,23.75,20,25,0.925625,3.0625,3.4375,3.551407364,2552.532498,3185.114609,57212.70761,85114.31158,68.75757263
Shape1_2,1089,3,3539.25,3,600.599895,300,272.25,257.399955,1167412483,0.175,0.2,0.2,0.55,0.55,0.925,0.375,850,0.334,7.5,105,0.3,0.3,0.3,0.3,7.5,11.5,9,11,22,20,25,0.935,4,3,3.410700532,1670.660718,3303.455461,47469.30544,76407.57527,70.16306269
Shape1_87,3322.45,3,11187.31377,3,1348.312128,300,664.49,387.8941452,3238023711,0.20078125,0.2,0.2,0.5671875,0.4578125,0.83359375,0.41953125,860.9375,0.292,7.5,102.65625,0.3,0.3,0.3,0.3,8.765625,11.33333333,7.34375,10.84375,19.6875,20,25,0.97578125,3.453125,2.921875,2.641189005,4314.59478,8926.024082,117764.7739,195956.7448,58.97959182
Shape1_86,844.29,3,3265.027031,3,525.7205901,300,281.43,253.0340824,1006669454,0.15078125,0.2,0.2,0.4671875,0.5578125,0.98359375,0.56953125,960.9375,0.333,7.5,72.65625,0.3,0.3,0.3,0.3,7.765625,12.33333333,9.34375,12.84375,23.6875,20,25,0.94578125,4.453125,3.921875,3.271633166,2454.164978,2674.520522,36677.60274,60106.40251,71.19165513
Shape1_55,1660.2,3,5006.543392,3,605.0136264,300,553.4,246.5239372,1658490277,0.2390625,0.2,0.2,0.553125,0.571875,0.9203125,0.4453125,840.625,0.326,7.5,90.9375,0.3,0.3,0.3,0.3,7.96875,11,8.8125,12.5625,19.875,20,25,0.9228125,2.96875,3.15625,2.505482975,2693.950354,5411.168238,59659.26778,107061.1015,64.48686998
Shape1_54,1054.2,3,3706.170821,3,722.9345397,300,210.84,298.7937243,1183988429,0.1890625,0.2,0.2,0.453125,0.471875,0.7703125,0.5953125,940.625,0.376,7.5,60.9375,0.3,0.3,0.3,0.3,8.96875,10,6.8125,10.5625,23.875,20,25,0.9528125,3.96875,4.15625,3.294594473,2520.202476,2185.195933,43415.89935,62558.21572,59.34188553
Shape1_32,2068.8,3,7337.777069,3,1158.934819,300,413.76,310.8019446,2376643800,0.2296875,0.2,0.2,0.409375,0.478125,0.9859375,0.4359375,996.875,0.273,7.5,119.0625,0.3,0.3,0.3,0.3,8.53125,10.33333333,6.9375,10.6875,18.125,20,25,0.9396875,3.90625,3.34375,3.272160578,2362.77194,4908.669622,86087.43199,129087.3779,62.39722442
Shape1_22,825.26,3,2501.569375,3,351.7292229,300,412.63,143.8801836,954108328.4,0.215625,0.2,0.2,0.45625,0.44375,0.934375,0.459375,856.25,0.468,7.5,118.125,0.3,0.3,0.3,0.3,7.4375,10.16666667,6.125,10.125,21.75,20,25,0.970625,2.5625,3.9375,5.158733825,601.1705359,1702.64153,47917.04572,62832.18553,76.13623043
Shape1_6,1977.2,3,7167.35,3,1091.578147,300,395.44,430.9218727,2195634186,0.1625,0.2,0.2,0.475,0.425,0.8875,0.3375,975,0.322,7.5,97.5,0.3,0.3,0.3,0.3,8.25,11.16666667,6.5,10.5,19,20,25,0.9425,4.25,2.75,3.826466795,2705.489073,4447.076038,97876.50689,136832.893,69.20538792
Shape1_97,1317.92,3,5076.047955,3,486.7409216,300,658.96,307.6433781,1600389342,0.23984375,0.2,0.2,0.5140625,0.4171875,0.79140625,0.48046875,995.3125,0.331,7.5,101.71875,0.3,0.3,0.3,0.3,7.234375,11.16666667,7.53125,10.28125,20.3125,20,25,0.94296875,4.046875,4.265625,4.112965199,1859.752968,3342.642083,64646.63445,93928.1791,71.2700157
Shape1_96,1103.6,3,3698.784375,3,635.1734111,300,275.9,264.7210516,1190208595,0.18984375,0.2,0.2,0.4140625,0.5171875,0.94140625,0.33046875,895.3125,0.37,7.5,71.71875,0.3,0.3,0.3,0.3,8.234375,12.16666667,9.53125,12.28125,16.3125,20,25,0.97296875,3.046875,3.265625,3.794837293,2176.265618,3852.918871,55437.74734,89189.31666,80.81670592
Shape1_53,3141.72,3,10259.67938,3,1043.474422,300,785.43,421.1584843,2998114075,0.2140625,0.2,0.2,0.403125,0.421875,0.8453125,0.3703125,890.625,0.291,7.5,75.9375,0.3,0.3,0.3,0.3,7.46875,12.5,7.8125,13.5625,21.875,20,25,0.9378125,4.46875,2.65625,2.03576477,5677.749834,9468.611941,99990.71871,182935.7593,58.22790042
Shape1_52,1085.61,3,4088.001966,3,611.2362805,300,361.87,248.7387835,1318130812,0.1640625,0.2,0.2,0.503125,0.521875,0.9953125,0.5203125,990.625,0.4,7.5,105.9375,0.3,0.3,0.3,0.3,8.46875,11.5,9.8125,11.5625,17.875,20,25,0.9678125,3.46875,3.65625,4.338122815,1846.14216,3513.327797,57631.76162,88408.51311,81.43671587
Shape1_34,1074.24,3,4078.75321,3,571.217339,300,358.08,372.7802795,1222113973,0.2046875,0.2,0.2,0.559375,0.528125,0.7609375,0.3609375,946.875,0.352,7.5,74.0625,0.3,0.3,0.3,0.3,8.03125,10.83333333,9.9375,11.6875,20.125,20,25,0.9246875,3.40625,2.84375,3.898554444,2082.573398,3202.723711,55761.96404,83817.82375,78.02523062
Shape1_23,1488.52,3,5256.33625,3,673.8286226,300,372.13,480.8899971,1590171652,0.165625,0.2,0.2,0.55625,0.54375,0.784375,0.309375,956.25,0.304,7.5,88.125,0.3,0.3,0.3,0.3,8.4375,11.16666667,8.125,12.125,17.75,20,25,0.940625,3.5625,2.9375,3.291240781,3329.604119,3951.927454,69389.15838,104008.0429,69.87346013
Shape1_9,2116.68,3,8334.4275,3,1035.660853,300,529.17,429.0890532,2193495417,0.24375,0.2,0.2,0.5625,0.4375,0.86875,0.43125,887.5,0.294,7.5,78.75,0.3,0.3,0.3,0.3,7.875,12.16666667,8.25,10.25,21.5,20,25,0.96125,2.875,3.875,3.39003778,2936.919336,6376.886079,88579.0738,144440.5959,68.23922173
Shape1_73,2320.04,3,7304.500938,3,973.3026187,300,580.01,240.4200844,2509783766,0.18515625,0.2,0.2,0.5609375,0.5515625,0.89921875,0.33515625,992.1875,0.351,7.5,97.03125,0.3,0.3,0.3,0.3,7.328125,10.5,7.21875,12.71875,23.9375,20,25,0.92140625,4.015625,3.984375,2.913546296,2356.569552,6097.875975,83565.11488,136982.5084,59.04316668
Shape1_72,454.66,3,1658.79973,3,309.0898784,300,227.33,131.4592755,574119120.9,0.23515625,0.2,0.2,0.4609375,0.4515625,0.74921875,0.48515625,892.1875,0.446,7.5,67.03125,0.3,0.3,0.3,0.3,8.328125,11.5,9.21875,10.71875,19.9375,20,25,0.95140625,3.015625,2.984375,5.208429554,804.5257091,1406.062153,29026.83416,41343.93862,90.93374967
Shape1_40,899.88,3,3585.459375,3,546.5752171,300,224.97,415.6511725,937327153.6,0.2234375,0.2,0.2,0.471875,0.565625,0.9671875,0.4546875,809.375,0.402,7.5,70.3125,0.3,0.3,0.3,0.3,7.40625,11.16666667,6.6875,12.9375,19.625,20,25,0.9434375,2.53125,3.21875,5.535411513,1995.889637,1647.195776,61323.01221,75752.4472,84.18060986
Shape1_24,1277.56,3,4910.62125,3,903.1131621,300,319.39,215.4181839,1469660239,0.246875,0.2,0.2,0.49375,0.53125,0.840625,0.403125,868.75,0.379,7.5,91.875,0.3,0.3,0.3,0.3,7.8125,12.16666667,6.875,12.875,23.25,20,25,0.951875,3.1875,3.8125,4.537872357,1446.547425,3244.615999,67933.31078,96356.14694,75.42201301
Shape1_13,3244.9,3,9937.50625,3,1033.880986,300,648.98,527.9941574,3104052256,0.20625,0.2,0.2,0.4875,0.5625,0.98125,0.31875,962.5,0.294,7.5,71.25,0.3,0.3,0.3,0.3,8.125,10.16666667,7.75,11.75,16.5,20,25,0.95375,2.625,4.125,2.521766704,5118.285758,8710.779966,111572.0216,187878.4541,57.89961295
Shape1_81,691.12,3,2759.082353,3,445.6827434,300,345.56,162.1281327,881549895.4,0.21328125,0.2,0.2,0.5421875,0.4828125,0.94609375,0.38203125,935.9375,0.352,7.5,65.15625,0.3,0.3,0.3,0.3,7.515625,12.5,7.84375,10.34375,16.6875,20,25,0.95328125,3.703125,2.671875,5.563453698,722.130331,1832.538433,47425.86495,63478.90163,91.84931941
Shape1_80,1351.84,3,4720.87875,3,697.207038,300,337.96,366.1640521,1399448081,0.16328125,0.2,0.2,0.4421875,0.5828125,0.79609375,0.53203125,835.9375,0.346,7.5,95.15625,0.3,0.3,0.3,0.3,8.515625,11.5,9.84375,12.34375,20.6875,20,25,0.92328125,2.703125,3.671875,2.562866376,3644.990306,4239.083709,50485.6722,87620.04549,64.81539642
Shape1_59,1432.08,3,5124.16125,3,604.3704973,300,716.04,165.8209425,1610212895,0.2453125,0.2,0.2,0.440625,0.509375,0.9390625,0.5765625,878.125,0.342,7.5,72.1875,0.3,0.3,0.3,0.3,7.84375,11.83333333,7.0625,11.3125,23.375,20,25,0.9265625,3.84375,2.53125,3.76908152,1347.410538,3522.370441,67343.42763,98199.39269,68.5711641
Shape1_58,1250.88,3,3850.365,3,616.957314,300,312.72,264.9255899,1396572442,0.1953125,0.2,0.2,0.540625,0.409375,0.7890625,0.4265625,978.125,0.371,7.5,102.1875,0.3,0.3,0.3,0.3,8.84375,12.83333333,9.0625,13.3125,19.375,20,25,0.9565625,2.84375,3.53125,2.749713835,2741.043444,4081.929681,48061.83422,83819.53822,67.00845662
Shape1_38,681.56,3,2161.823125,3,309.6815647,300,340.78,158.9629895,755444112.5,0.2421875,0.2,0.2,0.484375,0.453125,0.7984375,0.3984375,821.875,0.482,7.5,81.5625,0.3,0.3,0.3,0.3,7.78125,11,6.4375,10.1875,17.125,20,25,0.9321875,3.15625,3.09375,5.741654798,786.0248238,1509.533756,47697.50981,60921.02551,89.38468442
Shape1_25,598.28,3,2000.49875,3,295.8905802,300,299.14,190.6251302,729449080.9,0.196875,0.2,0.2,0.59375,0.43125,0.990625,0.553125,968.75,0.451,7.5,61.875,0.3,0.3,0.3,0.3,8.8125,11.16666667,8.875,10.875,19.25,20,25,0.921875,4.1875,2.8125,4.543898068,1359.862417,1681.622054,36117.96271,50848.97189,84.99193002
Shape1_14,1043.44,3,3978.115,3,729.9985306,300,260.86,276.5015919,1155103131,0.18125,0.2,0.2,0.4375,0.5125,0.90625,0.54375,812.5,0.333,7.5,86.25,0.3,0.3,0.3,0.3,7.625,12.33333333,6.75,12.75,18.5,20,25,0.93875,3.125,2.625,3.889806147,2251.272741,2421.101605,55785.17842,76994.02848,73.78864954
Shape1_75,2451.33,3,8330.689754,3,817.2477021,300,817.11,348.840883,2549969275,0.16015625,0.2,0.2,0.4109375,0.4015625,0.82421875,0.41015625,942.1875,0.338,7.5,82.03125,0.3,0.3,0.3,0.3,7.828125,11,8.21875,13.71875,17.9375,20,25,0.93640625,2.515625,4.484375,2.636716654,4101.072482,7387.752742,87009.23927,151725.9533,61.89536019
Shape1_74,1917.1,3,7473.69549,3,920.2179235,300,383.42,607.4824154,1939061786,0.21015625,0.2,0.2,0.5109375,0.5015625,0.97421875,0.56015625,842.1875,0.277,7.5,112.03125,0.3,0.3,0.3,0.3,8.828125,12,6.21875,11.71875,21.9375,20,25,0.96640625,3.515625,3.484375,3.022263957,5555.0279,4257.293679,82031.41765,119325.3103,62.24261138
Shape1_47,1791.45,3,6913.879135,3,1010.03328,300,358.29,502.3595506,1844707140,0.1609375,0.2,0.2,0.546875,0.490625,0.9296875,0.3421875,884.375,0.337,7.5,62.8125,0.3,0.3,0.3,0.3,7.15625,11,8.1875,10.4375,20.625,20,25,0.9509375,3.28125,4.46875,4.335478961,2900.88112,4801.446206,91775.22981,133835.8986,74.70814066
Shape1_26,1509.99,3,5426.526563,3,690.084175,300,503.33,288.3141869,1537803695,0.221875,0.2,0.2,0.54375,0.48125,0.915625,0.328125,818.75,0.361,7.5,76.875,0.3,0.3,0.3,0.3,7.3125,11.33333333,9.875,13.875,17.25,20,25,0.966875,3.6875,4.3125,3.674858277,2518.229203,5471.796174,68473.25968,116406.1942,77.09070535
Shape1_5,1581.76,3,5338.44,3,792.7874627,300,395.44,341.2125034,1642587972,0.2375,0.2,0.2,0.425,0.475,0.9625,0.5625,825,0.325,7.5,112.5,0.3,0.3,0.3,0.3,7.75,11.16666667,7.5,13.5,17,20,25,0.9575,3.75,4.25,3.052033318,3593.490564,4081.862997,64161.62296,99918.74281,63.16934479
Shape1_93,1496.1,3,5131.154222,3,769.7200425,300,498.7,152.4368311,1776165680,0.21953125,0.2,0.2,0.4546875,0.4453125,0.88984375,0.55078125,998.4375,0.306,7.5,98.90625,0.3,0.3,0.3,0.3,7.640625,11.33333333,8.09375,13.59375,20.1875,20,25,0.95703125,2.578125,3.046875,2.560366182,2250.1705,4396.151892,53034.24403,91544.5346,61.18878056
Shape1_92,2253,3,8853.587064,3,1103.256008,300,450.6,657.7352819,2265768472,0.16953125,0.2,0.2,0.5546875,0.5453125,0.73984375,0.40078125,898.4375,0.305,7.5,68.90625,0.3,0.3,0.3,0.3,8.640625,12.33333333,6.09375,11.59375,16.1875,20,25,0.92703125,3.578125,4.046875,3.935949832,4711.923239,4816.794641,115468.9186,157664.0396,69.97960037
Shape1_62,1905.64,3,7533.233125,3,898.0325827,300,476.41,519.1626372,1976471727,0.1578125,0.2,0.2,0.415625,0.584375,0.7515625,0.3140625,853.125,0.287,7.5,109.6875,0.3,0.3,0.3,0.3,7.09375,11.16666667,6.5625,12.8125,22.375,20,25,0.9640625,2.59375,4.28125,3.315128873,3215.657832,4156.749547,77318.35869,113731.4847,59.6815163
Shape1_56,953.37,3,3172.93612,3,528.3335999,300,317.79,186.7976062,1096503622,0.1703125,0.2,0.2,0.490625,0.559375,0.8640625,0.3515625,928.125,0.423,7.5,87.1875,0.3,0.3,0.3,0.3,8.34375,12.33333333,6.0625,12.3125,21.375,20,25,0.9715625,4.34375,4.03125,4.283616963,1308.81377,2155.520658,48300.3667,67182.72767,70.46868232
Shape1_41,1732.98,3,6038.349299,3,780.0273644,300,577.66,227.3921161,1901689684,0.1734375,0.2,0.2,0.571875,0.465625,0.8171875,0.3046875,909.375,0.328,7.5,100.3125,0.3,0.3,0.3,0.3,8.40625,12.16666667,8.6875,10.9375,23.625,20,25,0.9734375,3.53125,4.21875,3.18658354,1990.123928,5925.472545,66551.14321,118458.2827,68.3552509
Shape1_27,2415.4,3,7472.64375,3,989.2508411,300,483.08,414.5383755,2449167708,0.171875,0.2,0.2,0.44375,0.58125,0.765625,0.478125,918.75,0.285,7.5,106.875,0.3,0.3,0.3,0.3,8.3125,10.33333333,7.875,11.875,21.25,20,25,0.936875,2.6875,3.3125,1.962428032,4926.695065,6558.393466,72764.1987,130215.7255,53.91062576
