File,Floor Area,Height,Volume,Number of Floors,External Wall Area,Ground Floor Area,Roof Area,Window Area,Total Heat Capacity,u-Value (Wall),u-Value (Ground Floor),u-Value (Roof),u-Value (Internal Floor),u-Value (Internal Wall),u-Value (Windows),g-Value (Windows),Heat Capacity (Floor Slabs),Infiltration,Permeability,Internal Mass,WWR (North),WWR (East),WWR (West),WWR (South),Building:Start Time,Building:Operating Hours,Building:Light Heat Gain,Building:Equipment Heat Gain,Building:Occupancy,Building:Heating Setpoint,Building:Cooling Setpoint,Boiler Efficiency,Heating COP,Cooling COP,Heating Load,Cooling Load,Lights Load,Thermal Energy,Operational Energy,EUI
Shape0_120,1292.36,3.0390625,3927.5628125,4,631.543098135785,323.09,323.09,295.492662827796,1377282935.36888,0.18515625,0.17109375,0.21171875,0.5390625,0.5578125,0.82421875,0.37265625,942.1875,0.324,6.3984375,75.46875,0.390625,0.259375,0.434375,0.134375,7.8828125,11.6666666666667,9.15625,13.84375,16.9375,20,25,0.92328125,2.859375,3.328125,3353.6124628301,2982.765359888,3969.6924494722,49599.0107360211,84373.5165933976,65.2863881529896
Shape0_115,1278.78,3.6015625,4605.6071594,3,845.196920851714,426.26,426.26,185.138370828344,1583573901.97365,0.20390625,0.16484375,0.16796875,0.4015625,0.4953125,0.84296875,0.54140625,979.6875,0.322,6.2109375,86.71875,0.165625,0.234375,0.209375,0.109375,7.0703125,12,6.90625,13.09375,21.4375,20,25,0.96453125,3.984375,3.703125,4120.0750133179,1927.2396504399,3329.387883651,51925.3261989302,81090.7640597129,63.4125995556021
Shape0_195,796.36,3.94921875,3145.0008392,2,452.753367439918,398.18,398.18,215.928524142548,1015647581.76538,0.150390625,0.212109375,0.221484375,0.45703125,0.57890625,0.867578125,0.317578125,955.46875,0.424,7.95703125,89.765625,0.3140625,0.3015625,0.1796875,0.4140625,7.26171875,11.3333333333333,6.703125,11.828125,21.03125,20,25,0.923515625,3.9765625,3.8515625,4832.1199733919,832.4680788602,1724.8150378722,55896.8930632185,71006.2727949789,89.1635350783301
Shape0_194,2692.8,3.44921875,9288.059616,4,1318.85928251489,673.2,673.2,334.558818972925,2849570764.28693,0.200390625,0.162109375,0.171484375,0.55703125,0.47890625,0.717578125,0.467578125,855.46875,0.282,6.45703125,119.765625,0.1140625,0.1015625,0.3796875,0.2140625,7.76171875,11.6666666666667,8.703125,13.828125,17.03125,20,25,0.953515625,2.9765625,2.8515625,5907.6702132952,4495.0104656141,8130.1956195741,89155.1575243607,160375.67115183,59.5572159654745
Shape0_160,1129.08,3.06640625,3462.2165574,4,539.14759272,282.27,282.27,335.14580088,1164919456.32331,0.226171875,0.175390625,0.156640625,0.51484375,0.58046875,0.958984375,0.554296875,857.03125,0.331,6.33984375,98.671875,0.4921875,0.4484375,0.3953125,0.2359375,7.26953125,11.3333333333333,8.234375,10.671875,20.21875,20,25,0.948359375,2.5859375,3.6171875,3352.8426677971,2830.3484671469,3153.8318627214,46989.7632664095,74617.330383849,66.0868409535631
Shape0_159,1095.12,3.86328125,4230.7551936,4,793.266679387479,273.78,273.78,291.54242188897,1318101725.24288,0.162109375,0.189453125,0.201953125,0.54296875,0.43984375,0.785546875,0.512109375,978.90625,0.388,8.54296875,69.609375,0.3734375,0.1421875,0.3640625,0.1796875,7.78515625,11.6666666666667,9.671875,12.609375,19.59375,20,25,0.953046875,2.9296875,3.8984375,4623.7450233916,2014.0749198117,3195.4878203622,56189.4414030762,84181.914709449,76.8700368082484
Shape0_138,1543.14,3.26953125,5045.3425242,2,530.193479343415,771.57,771.57,211.335862331977,1697025122.31046,0.221484375,0.173828125,0.242578125,0.41171875,0.43359375,0.776171875,0.540234375,885.15625,0.375,6.94921875,82.734375,0.1359375,0.2796875,0.3015625,0.4171875,7.50390625,11,8.296875,11.484375,20.84375,20,25,0.928671875,3.7421875,3.8359375,5241.2156311157,2178.9100685543,4690.4259277065,66251.3950608194,107339.526187528,69.5591626084013
Shape0_121,1196.58,3.5390625,4234.7684148,2,594.596074284449,598.29,598.29,271.0579132303,1399330055.26397,0.23515625,0.22109375,0.16171875,0.4390625,0.4578125,0.97421875,0.52265625,842.1875,0.437,7.8984375,105.46875,0.190625,0.459375,0.234375,0.334375,7.3828125,11.3333333333333,7.15625,11.84375,20.9375,20,25,0.95328125,3.859375,4.328125,6229.7860464007,1601.0724382018,2831.2201080344,71552.1504206565,96353.6385670379,80.5241927552173
Shape0_105,2596.92,3.9453125,10245.6609375,4,1455.12221511711,649.23,649.23,555.409310116551,2780116883.75079,0.20703125,0.18046875,0.20859375,0.5828125,0.4390625,0.92734375,0.49453125,873.4375,0.273,6.1171875,84.84375,0.253125,0.471875,0.346875,0.121875,7.5390625,11,9.28125,13.71875,16.6875,20,25,0.93640625,3.796875,3.140625,7803.7724884759,5333.0948770443,7964.8677525003,110248.701257168,180020.942769071,69.3209427972641
Shape0_162,3474.25,3.31640625,11522.0235455,5,1688.99066845032,694.85,694.85,496.520872637756,3660293507.75196,0.151171875,0.200390625,0.181640625,0.46484375,0.43046875,0.733984375,0.329296875,907.03125,0.292,7.08984375,113.671875,0.1921875,0.3484375,0.2953125,0.1359375,7.51953125,11,9.234375,11.671875,22.21875,20,25,0.963359375,3.0859375,4.1171875,7690.6606025969,5357.450964372,11380.722729409,102688.540898692,202383.672008314,58.2524780911893
Shape0_161,1670.88,3.56640625,5959.0375712,3,874.68129415044,556.96,556.96,387.826663125793,1895819480.12721,0.176171875,0.225390625,0.206640625,0.41484375,0.48046875,0.808984375,0.404296875,957.03125,0.374,7.83984375,68.671875,0.2921875,0.2484375,0.1953125,0.4359375,7.76953125,11.6666666666667,6.234375,12.671875,16.21875,20,25,0.978359375,3.5859375,2.6171875,7344.1186816621,2295.6670138351,3137.7238901595,93031.2662881629,120517.72756596,72.1282962067654
Shape0_143,872.67,3.64453125,3180.4719951,3,515.898589226479,290.89,290.89,275.255796807738,1012784853.91788,0.183984375,0.211328125,0.155078125,0.48671875,0.45859375,0.813671875,0.502734375,910.15625,0.377,7.32421875,90.234375,0.4859375,0.1296875,0.2515625,0.3671875,7.12890625,11.6666666666667,7.796875,10.984375,23.84375,20,25,0.936171875,2.9921875,2.5859375,3444.3713605906,1556.1221799608,2184.7254510991,45084.2430245342,64222.4379761623,73.5930397242512
Shape0_122,2942.72,3.2890625,9678.79,4,1287.6541434018,735.68,735.68,308.199174514664,2925536708.88099,0.21015625,0.24609375,0.23671875,0.4890625,0.4078125,0.89921875,0.59765625,892.1875,0.298,7.1484375,60.46875,0.290625,0.159375,0.134375,0.234375,7.1328125,11.6666666666667,8.15625,12.84375,18.9375,20,25,0.96828125,3.359375,2.828125,6685.8284058424,5088.9826816216,9194.0455199846,99849.5424175479,180389.381172613,61.3002192436294
Shape0_108,1773.68,3.0703125,5445.751875,4,765.758890511847,443.42,443.42,331.44787798274,1874752678.65881,0.19453125,0.24296875,0.19609375,0.5078125,0.4640625,0.96484375,0.53203125,948.4375,0.307,6.4921875,92.34375,0.303125,0.321875,0.296875,0.271875,7.1640625,11.6666666666667,6.78125,12.21875,19.6875,20,25,0.92890625,2.546875,4.390625,4548.978126888,3676.5165010563,4486.4115203591,62480.1405411778,101781.105459524,57.3841422689118
Shape0_168,1541.24,3.25390625,5015.0485422,4,831.021255555897,385.31,385.31,252.919519962774,1621938568.50535,0.182421875,0.156640625,0.187890625,0.47734375,0.41796875,0.865234375,0.423046875,869.53125,0.384,8.77734375,79.921875,0.1671875,0.1734375,0.2703125,0.3109375,7.95703125,10,8.984375,13.421875,23.71875,20,25,0.952109375,3.2109375,3.9921875,4483.7678414593,2212.5464349619,4520.7897288303,55760.4202772494,95362.5383018029,61.8739056226174
Shape0_167,1404.48,3.69140625,5184.5044944,4,723.884511531798,351.12,351.12,449.982227022209,1445053745.88675,0.238671875,0.162890625,0.219140625,0.43984375,0.45546875,0.771484375,0.441796875,882.03125,0.336,7.46484375,61.171875,0.4421875,0.4984375,0.3453125,0.2859375,7.14453125,11.6666666666667,6.734375,10.171875,21.21875,20,25,0.970859375,4.3359375,3.3671875,5795.7713027393,2515.0888996632,3078.2130360237,70926.4949392081,97891.6411347757,69.6995622114774
Shape0_140,1713.64,3.39453125,5817.0023892,4,897.492484113151,428.41,428.41,400.575726914556,1875430524.36491,0.158984375,0.236328125,0.230078125,0.43671875,0.40859375,0.738671875,0.577734375,960.15625,0.362,8.07421875,75.234375,0.3859375,0.4296875,0.1515625,0.2671875,7.37890625,11.3333333333333,8.796875,13.984375,17.84375,20,25,0.921171875,4.4921875,4.0859375,4788.1956280536,4582.8016452775,5209.1676420774,68342.1858550428,113974.494399641,66.5101738986256
Shape0_123,1381.62,3.7890625,5235.0456826,3,670.748057005891,460.54,460.54,455.967840006752,1602296624.47809,0.16015625,0.19609375,0.18671875,0.5890625,0.5078125,0.74921875,0.44765625,992.1875,0.396,8.6484375,90.46875,0.490625,0.359375,0.334375,0.434375,7.6328125,11.3333333333333,6.15625,10.84375,22.9375,20,25,0.93828125,4.359375,3.828125,6497.5946624231,2124.1049506365,2499.5731882896,76057.5175582721,97953.778687689,70.8977712306488
Shape0_106,2362.08,3.1953125,7547.5857184,3,940.594588987671,787.36,787.36,404.312756236911,2395397212.30874,0.23203125,0.15546875,0.18359375,0.5328125,0.4890625,0.85234375,0.56953125,823.4375,0.383,8.3671875,99.84375,0.153125,0.171875,0.446875,0.421875,7.7890625,11.6666666666667,6.28125,10.71875,22.6875,20,25,0.92140625,3.296875,3.640625,8177.0302429096,3327.2889079565,4973.4449502976,101360.347367769,144927.725132376,61.3559765682685
Shape0_185,3045.5,3.72265625,11337.348848,5,1559.00626749022,609.1,609.1,737.872206518862,3229546611.66383,0.210546875,0.191015625,0.191015625,0.44609375,0.58671875,0.743359375,0.582421875,938.28125,0.325,8.30859375,89.296875,0.4796875,0.3609375,0.1578125,0.3484375,7.61328125,11.3333333333333,8.609375,13.046875,23.96875,20,25,0.965234375,4.1484375,3.5546875,8265.89886212,7568.3020457409,7995.2256990312,113363.718319331,183401.895442844,60.2206190913953
Shape0_184,1001.55,3.22265625,3227.6517845,3,566.389504651177,333.85,333.85,183.071457748412,1131295753.44173,0.160546875,0.241015625,0.241015625,0.54609375,0.48671875,0.893359375,0.432421875,838.28125,0.362,6.80859375,119.296875,0.2796875,0.1609375,0.3578125,0.1484375,7.11328125,11.6666666666667,6.609375,11.046875,19.96875,20,25,0.935234375,3.1484375,2.5546875,3879.6525974075,1277.9602424115,2410.0643974416,50195.3858783018,71307.5499998902,71.1971943486498
Shape0_158,1645.11,3.36328125,5532.9655608,3,795.894163609071,548.37,548.37,295.422946353266,1800034200.82311,0.212109375,0.239453125,0.151953125,0.44296875,0.53984375,0.935546875,0.362109375,878.90625,0.344,7.04296875,99.609375,0.1734375,0.3421875,0.1640625,0.3796875,7.28515625,11.3333333333333,7.671875,10.609375,23.59375,20,25,0.923046875,3.9296875,2.8984375,5765.7695086697,1852.0758962549,4435.7725957216,73400.0212353173,112257.389173839,68.2370110046371
Shape0_157,2742.48,3.61328125,9909.3481344,4,1493.06751544202,685.62,685.62,537.885109176245,2839067497.21342,0.237109375,0.214453125,0.226953125,0.49296875,0.58984375,0.860546875,0.437109375,828.90625,0.334,7.79296875,84.609375,0.2734375,0.2421875,0.2640625,0.2796875,7.03515625,12,8.671875,13.609375,17.59375,20,25,0.938046875,3.4296875,4.3984375,9406.9568004939,4689.0064633522,8520.1437555719,120626.488966764,195262.948265574,71.1994064735473
Shape0_137,2536.92,3.51953125,8928.7660476,4,1085.52763993176,634.23,634.23,552.039079109682,2516623160.34236,0.246484375,0.198828125,0.167578125,0.46171875,0.48359375,0.701171875,0.465234375,835.15625,0.319,7.69921875,97.734375,0.2359375,0.3796875,0.4015625,0.1171875,7.75390625,11.6666666666667,7.296875,12.484375,18.84375,20,25,0.943671875,3.2421875,3.3359375,7928.9758131407,4921.5682619107,5964.2964543086,105830.648808167,158077.88574791,62.3109462450176
Shape0_124,1176,3.4140625,4014.93848,3,528.753034636464,392,392,331.590887628312,1296459473.06895,0.17265625,0.15859375,0.24921875,0.4640625,0.4328125,0.93671875,0.56015625,967.1875,0.37,7.5234375,67.96875,0.440625,0.309375,0.384375,0.484375,7.7578125,11.6666666666667,8.65625,10.34375,23.9375,20,25,0.97578125,2.609375,3.078125,4116.4578608589,2738.9444601547,3201.4126521556,53685.9827205629,81730.3575534459,69.4986033617737
Shape0_113,1690.77,3.8515625,6512.1077371,3,972.080062378943,563.59,563.59,399.461465590765,1828105419.75317,0.17890625,0.23984375,0.19296875,0.5515625,0.5453125,0.91796875,0.31640625,829.6875,0.334,6.9609375,71.71875,0.465625,0.134375,0.309375,0.209375,7.8203125,11.6666666666667,7.90625,12.09375,23.4375,20,25,0.94953125,4.484375,4.203125,7371.9447089294,1765.3362921079,4052.0016928131,83736.2903707515,119231.825199794,70.5192457873006
Shape0_173,2916,3.62890625,10581.88698,4,1295.79132645265,729,729,663.817525690362,3123690897.03567,0.219921875,0.219140625,0.200390625,0.40234375,0.49296875,0.902734375,0.310546875,944.53125,0.337,8.40234375,102.421875,0.4171875,0.2234375,0.3203125,0.4609375,7.33203125,11.3333333333333,7.484375,12.921875,20.71875,20,25,0.974609375,4.4609375,2.7421875,11031.9762326734,4171.191291565,7147.58587982,138479.552287408,201092.404594631,68.9617299707239
Shape0_172,1361.61,3.12890625,4260.3506064,3,687.688682106629,453.87,453.87,235.964532055474,1437251378.46287,0.169921875,0.169140625,0.150390625,0.50234375,0.59296875,0.752734375,0.460546875,844.53125,0.36,6.90234375,72.421875,0.2171875,0.4234375,0.1203125,0.2609375,7.83203125,11.6666666666667,9.484375,10.921875,16.71875,20,25,0.944609375,3.4609375,3.7421875,4007.2130005034,2243.4428179891,4304.4606184061,54041.2623084717,91748.3373257092,67.3822440535169
Shape0_154,3020.6,3.23828125,9781.548568,4,1348.16728521432,755.15,755.15,431.591508409912,2996485032.88738,0.249609375,0.226953125,0.189453125,0.56796875,0.46484375,0.823046875,0.549609375,803.90625,0.362,8.91796875,107.109375,0.2234375,0.2921875,0.2140625,0.2296875,7.41015625,11.3333333333333,6.171875,13.109375,16.59375,20,25,0.975546875,3.6796875,2.6484375,10101.8220379742,4716.896502548,6801.8541451041,138582.938043312,198167.180354424,65.6052374873944
Shape0_125,3334.6,3.9140625,13051.8311452,5,1856.53483853291,666.92,666.92,477.811546226292,3505866100.71163,0.22265625,0.20859375,0.19921875,0.5640625,0.5328125,0.78671875,0.41015625,867.1875,0.248,6.0234375,97.96875,0.240625,0.109375,0.184375,0.284375,7.2578125,11.3333333333333,6.65625,12.34375,19.9375,20,25,0.94578125,3.609375,4.078125,9263.9550845148,4017.9829266485,8019.8838943522,118617.228118334,188871.411032859,56.6399001478017
Shape0_112,1442.4,3.3515625,4834.2930288,5,893.096926898097,288.48,288.48,314.470762250238,1620180205.13673,0.22890625,0.18984375,0.24296875,0.4515625,0.4453125,0.76796875,0.46640625,929.6875,0.373,8.4609375,101.71875,0.265625,0.334375,0.109375,0.409375,7.3203125,11.3333333333333,9.90625,10.09375,19.4375,20,25,0.97953125,3.484375,3.203125,5370.4391242302,2448.1650724042,5039.421513352,67797.7142615919,111943.046718555,77.6088787566247
Shape0_199,1318.92,3.57421875,4714.1102424,4,809.437521529357,329.73,329.73,291.994119873372,1470517120.44606,0.187890625,0.224609375,0.233984375,0.53203125,0.40390625,0.755078125,0.580078125,930.46875,0.299,6.08203125,67.265625,0.4640625,0.2515625,0.2296875,0.1640625,7.38671875,11.3333333333333,7.203125,12.328125,18.03125,20,25,0.976015625,3.7265625,3.6015625,3978.5900161394,3069.7224524013,3330.852434923,54046.4416782326,83224.7090081581,63.100649780243
Shape0_198,1812.21,3.07421875,5571.1322262,3,651.893901568934,604.07,604.07,395.062427174146,1805424367.3241,0.237890625,0.174609375,0.183984375,0.43203125,0.50390625,0.905078125,0.430078125,830.46875,0.369,7.58203125,97.265625,0.2640625,0.4515625,0.4296875,0.3640625,7.88671875,11.6666666666667,9.203125,10.328125,22.03125,20,25,0.946015625,2.7265625,2.6015625,5917.5034749416,2869.1572425717,5491.4705810496,79254.6689061217,127359.951196116,70.2788038892381
Shape0_166,1252,3.19140625,3995.63906,2,451.645640318521,626,626,187.146000752024,1489160919.27782,0.188671875,0.212890625,0.169140625,0.53984375,0.55546875,0.921484375,0.591796875,982.03125,0.471,8.96484375,91.171875,0.2421875,0.2984375,0.1453125,0.4859375,7.64453125,11.3333333333333,8.734375,12.171875,17.21875,20,25,0.940859375,3.3359375,4.3671875,5072.3689715419,1801.4123286199,3892.3636498348,63976.8733273872,98073.97889994,78.3338489616135
Shape0_165,3817.15,3.94140625,15044.9379129,5,1717.92577125711,763.43,763.43,505.027119436156,3862211426.26185,0.163671875,0.237890625,0.244140625,0.58984375,0.50546875,0.996484375,0.516796875,932.03125,0.246,6.71484375,76.171875,0.1421875,0.3984375,0.2453125,0.1859375,7.89453125,11.6666666666667,7.734375,11.171875,23.21875,20,25,0.925859375,3.8359375,2.8671875,9363.0647761063,5106.5734275943,10268.3898356617,127327.034310071,217278.129270468,56.9215590873997
Shape0_139,1987.64,3.76953125,7492.4686092,4,1112.17993722453,496.91,496.91,440.263215069574,2316561149.47195,0.171484375,0.223828125,0.192578125,0.51171875,0.53359375,0.926171875,0.390234375,985.15625,0.351,8.44921875,112.734375,0.3359375,0.4796875,0.1015625,0.2171875,7.00390625,12,6.296875,13.484375,16.84375,20,25,0.958671875,2.7421875,2.8359375,8874.1194066317,2671.0792166339,4543.8941422649,113987.442244742,153791.954930983,77.3741497107034
Shape0_126,1058,3.1640625,3347.57548,2,404.801916763372,529,529,177.385110133199,1131303706.67072,0.24765625,0.23359375,0.22421875,0.5140625,0.5828125,0.71171875,0.33515625,817.1875,0.455,8.2734375,82.96875,0.140625,0.409375,0.284375,0.384375,7.0078125,12,9.65625,11.34375,21.9375,20,25,0.93078125,3.109375,2.578125,4533.8235426934,1430.1029107049,3981.8029622876,58076.2365495965,92956.8304992359,87.8608983924725
Shape0_101,2258.28,3.7578125,8486.1946944,3,938.881637046951,752.76,752.76,444.3693916618,2371311822.84002,0.18828125,0.17421875,0.20234375,0.5953125,0.4265625,0.75859375,0.58828125,835.9375,0.31,7.0546875,118.59375,0.428125,0.496875,0.171875,0.196875,7.1015625,11.6666666666667,8.03125,13.96875,20.1875,20,25,0.94015625,4.171875,3.015625,6158.9252078652,5266.1880052913,6527.6426804171,91331.373449167,148513.523329621,65.7639988529415
Shape0_181,2341.92,3.53515625,8279.0541008,3,800.981481924159,780.64,780.64,384.285893696813,2538189292.04967,0.191796875,0.159765625,0.197265625,0.43359375,0.59921875,0.949609375,0.488671875,950.78125,0.325,7.74609375,115.546875,0.2046875,0.3859375,0.3328125,0.3734375,7.05078125,12,9.859375,13.296875,19.46875,20,25,0.968984375,3.7734375,3.6796875,5913.5055300004,4899.8416738807,8945.9893188898,82606.7892938048,160973.655727279,68.7357619932702
Shape0_180,2526.75,3.03515625,7669.080423,5,1301.17320557489,505.35,505.35,404.584357375207,2546826430.1389,0.241796875,0.209765625,0.247265625,0.53359375,0.49921875,0.799609375,0.338671875,850.78125,0.294,6.24609375,85.546875,0.4046875,0.1859375,0.1328125,0.1734375,7.55078125,11,7.859375,11.296875,23.46875,20,25,0.938984375,2.7734375,2.6796875,6535.6354181291,3271.2307817255,7058.516094604,89555.7357397807,151388.336728512,59.9142521929403
Shape0_145,1165.94,3.67578125,4285.7389332,2,551.474437085592,582.97,582.97,268.371415956868,1385244020.06589,0.168359375,0.233203125,0.233203125,0.48046875,0.57734375,0.841796875,0.343359375,866.40625,0.439,8.35546875,118.359375,0.4484375,0.2171875,0.4390625,0.2046875,7.59765625,11.3333333333333,9.921875,13.859375,21.09375,20,25,0.941796875,2.5546875,4.2734375,5863.3805108339,1646.7647001088,3832.8361162567,68265.3453112643,101840.989689673,87.3466813812658
Shape0_141,1406.6,3.89453125,5478.045898,2,642.028820091918,703.3,703.3,281.753656822149,1634129764.6448,0.208984375,0.186328125,0.180078125,0.53671875,0.50859375,0.888671875,0.427734375,860.15625,0.345,6.57421875,105.234375,0.1859375,0.2296875,0.3515625,0.4671875,7.87890625,11.6666666666667,6.796875,11.984375,21.84375,20,25,0.951171875,3.4921875,3.0859375,6176.1871305546,1503.7214376312,3072.0228453963,73194.0222562976,100104.942381969,71.1680238745693
Shape0_127,1017.92,3.6640625,3729.7225,4,675.755763603309,254.48,254.48,316.17932103717,1199614413.36795,0.19765625,0.18359375,0.17421875,0.4140625,0.4828125,0.86171875,0.48515625,917.1875,0.339,6.7734375,112.96875,0.340625,0.209375,0.484375,0.184375,7.5078125,11,7.65625,13.34375,17.9375,20,25,0.96078125,4.109375,3.578125,4022.6494419707,2249.090629048,2492.9021745189,50940.0620210738,72777.8850698593,71.4966648359982
Shape0_102,3075.95,3.0078125,9251.8793214,5,1165.63261639745,615.19,615.19,557.242382434809,2909972803.05882,0.16328125,0.19921875,0.17734375,0.5453125,0.4765625,0.83359375,0.51328125,885.9375,0.318,7.8046875,73.59375,0.328125,0.196875,0.271875,0.496875,7.3515625,11.3333333333333,7.03125,10.96875,18.1875,20,25,0.92515625,2.671875,3.515625,7285.2806964247,6213.5839681735,7855.7137033388,108127.5553727,176943.607413948,57.524864647978
Shape0_175,1582.55,3.87890625,6138.5626903,5,1146.72074150281,316.51,316.51,317.178086055462,1856540232.49286,0.194921875,0.194140625,0.225390625,0.55234375,0.54296875,0.827734375,0.535546875,894.53125,0.329,7.65234375,117.421875,0.1171875,0.1234375,0.2203125,0.3609375,7.58203125,11,6.484375,13.921875,22.71875,20,25,0.929609375,3.9609375,3.2421875,5212.8610871047,2971.0377642062,3360.9078750094,68108.0413326359,97549.5943177183,61.6407660533432
Shape0_174,1774.38,3.37890625,5995.4644112,3,872.467492828942,591.46,591.46,360.15765419283,2060790090.57233,0.244921875,0.244140625,0.175390625,0.45234375,0.44296875,0.977734375,0.385546875,994.53125,0.317,6.15234375,87.421875,0.3171875,0.3234375,0.4203125,0.1609375,7.08203125,12,8.484375,11.921875,18.71875,20,25,0.959609375,2.9609375,4.2421875,6257.2951978359,2606.1553046657,5491.8285709227,78460.5783146206,126568.996595903,71.3313927095117
Shape0_142,2827.45,3.14453125,8891.0070034,5,1261.86137684351,565.49,565.49,607.562911073265,2612131187.51825,0.233984375,0.161328125,0.205078125,0.58671875,0.55859375,0.963671875,0.352734375,810.15625,0.361,8.82421875,60.234375,0.2859375,0.3296875,0.4515625,0.1671875,7.62890625,11.3333333333333,9.796875,12.984375,19.84375,20,25,0.966171875,3.9921875,3.5859375,8475.9688169632,5636.8426836269,9281.7010854286,110725.099819787,192032.801328142,67.9173111206712
Shape0_128,768.84,3.33203125,2561.7979452,3,473.486071684897,256.28,256.28,205.448400036539,935274383.088488,0.240234375,0.217578125,0.236328125,0.44921875,0.42109375,0.944921875,0.521484375,947.65625,0.451,8.63671875,108.984375,0.1109375,0.4046875,0.3265625,0.2421875,7.94140625,10,9.546875,13.734375,21.34375,20,25,0.924921875,3.6171875,4.2109375,3438.8605621893,1621.4832648696,2232.1226445379,41308.303353939,60861.697720091,79.1604205297474
Shape0_100,1911.16,3.2578125,6226.2009375,4,890.109315861712,477.79,477.79,425.525704583536,2032008014.87493,0.23828125,0.22421875,0.15234375,0.4953125,0.5265625,0.90859375,0.43828125,935.9375,0.373,8.5546875,88.59375,0.228125,0.296875,0.371875,0.396875,7.6015625,11.3333333333333,6.03125,11.96875,16.1875,20,25,0.97015625,3.171875,4.015625,7611.8658942616,2730.5073898205,3789.1602998959,94396.7239065763,127589.768133664,66.760380153239
Shape0_170,3190.32,3.00390625,9583.4181996,4,922.399672411079,797.58,797.58,595.173082669862,2994237178.5625,0.207421875,0.231640625,0.162890625,0.52734375,0.56796875,0.790234375,0.498046875,919.53125,0.328,8.02734375,64.921875,0.4671875,0.2734375,0.3703125,0.4109375,7.20703125,11.6666666666667,9.984375,12.421875,21.71875,20,25,0.937109375,2.7109375,4.4921875,5689.4700124731,7918.5432961291,11731.9274547286,87070.2778383757,189841.962341798,59.5056177254314
Shape0_169,1982.04,3.75390625,7440.3931696,3,895.157506082439,660.68,660.68,441.833887995196,2273303306.03168,0.232421875,0.206640625,0.237890625,0.57734375,0.51796875,0.715234375,0.573046875,969.53125,0.328,7.27734375,109.921875,0.3671875,0.3734375,0.4703125,0.1109375,7.45703125,11,6.984375,11.421875,19.71875,20,25,0.922109375,4.2109375,2.9921875,7364.1096320401,3747.3201876456,4680.0802088007,97798.7553269199,138796.257956014,70.0269711791962
Shape0_146,3601.95,3.42578125,12339.4954749,5,1545.87554589862,720.39,720.39,752.824150726849,3356072215.31816,0.193359375,0.208203125,0.158203125,0.43046875,0.52734375,0.766796875,0.418359375,816.40625,0.262,6.10546875,73.359375,0.3484375,0.3171875,0.3390625,0.3046875,7.84765625,11.6666666666667,6.921875,10.859375,19.09375,20,25,0.926796875,4.0546875,2.7734375,9125.7892001561,6085.540935634,7949.1915857668,132921.210552553,202556.128843871,56.235130649751
Shape0_129,2125.88,3.83203125,8146.4359364,4,1103.60591214464,531.47,531.47,528.532254970784,2185118657.65823,0.190234375,0.167578125,0.186328125,0.54921875,0.52109375,0.794921875,0.371484375,847.65625,0.307,7.13671875,78.984375,0.3109375,0.2046875,0.1265625,0.4421875,7.44140625,11,7.546875,11.734375,17.34375,20,25,0.954921875,2.6171875,3.2109375,7345.6197682699,3321.6054572668,5072.3454078704,96534.6421967293,140968.387969674,66.3106045353802
Shape0_110,2321.84,3.3203125,7709.234375,4,1036.86569455486,580.46,580.46,441.072069950748,2436657798.3896,0.21953125,0.16796875,0.17109375,0.4578125,0.5140625,0.73984375,0.30703125,898.4375,0.317,7.2421875,107.34375,0.203125,0.421875,0.396875,0.171875,7.9140625,11.6666666666667,7.78125,13.21875,17.6875,20,25,0.97390625,3.046875,3.890625,6765.1230441843,3689.8367451157,6063.632815999,87606.5392045123,140723.962672664,60.6088114050338
Shape0_179,1747.6,3.66015625,6396.486878,4,979.15733542121,436.9,436.9,319.172801517429,1913869812.01568,0.229296875,0.247265625,0.184765625,0.40859375,0.57421875,0.912109375,0.451171875,875.78125,0.319,7.37109375,108.046875,0.4546875,0.1359375,0.1828125,0.1234375,7.92578125,10,9.359375,11.796875,22.46875,20,25,0.976484375,4.0234375,4.4296875,6131.2850049005,2093.2134383772,5271.5526133997,71069.6163087287,117248.41720211,67.0911062039998
Shape0_178,2134.65,3.16015625,6745.8284285,3,837.230662684296,711.55,711.55,401.677134356379,2323549508.79289,0.179296875,0.197265625,0.234765625,0.50859375,0.47421875,0.762109375,0.301171875,975.78125,0.406,8.87109375,78.046875,0.2546875,0.3359375,0.3828125,0.3234375,7.42578125,11,7.359375,13.796875,18.46875,20,25,0.946484375,3.0234375,3.4296875,7811.2910284913,3140.7848042204,5403.734721586,99976.8502987997,147313.566459893,69.0106417726059
Shape0_153,1851.09,3.98828125,7382.6652252,3,1133.5646829335,617.03,617.03,352.468485338463,2048632469.76445,0.224609375,0.201953125,0.214453125,0.51796875,0.41484375,0.748046875,0.474609375,853.90625,0.315,6.66796875,62.109375,0.1234375,0.3921875,0.1140625,0.3296875,7.16015625,11.6666666666667,9.171875,10.109375,22.59375,20,25,0.960546875,3.1796875,4.1484375,6896.9155360524,2373.220660827,5969.8427096471,82789.7639482116,135085.58608472,72.9762389104366
